Time	DO	OURex
min	mg/l	mg/l/min
28.39948	7.68731559	0.003756
28.4140633	7.69331572	0.001722
28.4302083	7.69520952	0.0002202
28.4476567	7.7088319	0.0001314
28.4632817	7.71220897	0.000738
28.48047	7.70526076	0.00105
28.496615	7.71442725	0.001206
28.5127617	7.71775906	0.001776
28.5299483	7.71885224	0.002382
28.546875	7.71680147	0.0024
28.5640633	7.71786815	0.00147
28.5815117	7.71789026	-0.0005178
28.59948	7.70485472	-0.003576
28.6208333	7.68322418	-0.00828942
28.6549483	7.68054738	-0.01463328
28.6859383	7.70708486	-0.01975008
28.7018233	7.75017668	-0.02101308
28.71797	7.75376487	-0.0196218
28.733595	7.76051169	-0.01762986
28.7505217	7.76508596	-0.01548354
28.7671883	7.77725375	-0.01215288
28.7820317	7.77931219	-0.00858204
28.7979167	7.7748204	-0.005958
28.8143233	7.77383114	-0.00399
28.83073	7.78453743	-0.001872
28.846615	7.78922787	0.000768
28.8635417	7.78249638	0.00282
28.88047	7.77726384	0.003774
28.896615	7.77929996	0.00417
28.9138033	7.78634012	0.004206
28.9317717	7.79475662	0.002748
28.946615	7.79873281	0.000942
28.9638033	7.79290888	0.000156
28.98099	7.79545473	0.001176
28.9989583	7.80124966	0.001818
29.015625	7.80985789	0.002916
29.03099	7.8054346	0.003822
29.0479167	7.80130684	0.00384
29.0640633	7.81046122	0.004092
29.08125	7.8187075	0.004872
29.096355	7.81284972	0.00501
29.1140633	7.81255794	0.004404
29.1291667	7.82091412	0.004302
29.1471367	7.82393718	0.004848
29.1630217	7.82465029	0.005796
29.18099	7.82853298	0.00712932
29.1973967	7.82978525	0.00863868
29.2138033	7.82764906	0.01078656
29.2296883	7.82978279	0.0127053
29.2473967	7.83252463	0.01261524
29.2643233	7.84909342	0.0124911
29.2791667	7.84197891	0.01295022
29.2973967	7.83232037	0.01232394
29.3145833	7.84290269	0.01039134
29.33125	7.85012442	0.00852942
29.346615	7.85262103	0.00734478
29.3635417	7.85795265	0.00642666
29.3799483	7.85664104	0.005004
29.3973967	7.85440091	0.00273
29.414845	7.86035684	0.001026
29.4317717	7.86500349	0.0001812
29.44948	7.87055138	-0.000462
29.4666667	7.87075782	-0.001368
29.4830733	7.87402084	-0.002694
29.49974	7.87500698	-0.00378
29.5169283	7.87784171	-0.004422
29.5330733	7.88054495	-0.004956
29.5510417	7.88510518	-0.004914
29.5674483	7.88728191	-0.004914
29.5851567	7.88840279	-0.005442
29.6015633	7.89080761	-0.005922
29.6195317	7.89000492	-0.005922
29.6354167	7.89657163	-0.00621378
29.6513033	7.90706127	-0.00602178
29.6671883	7.91301278	-0.004908
29.6822917	7.90800443	-0.004428
29.6989583	7.90369624	-0.005022
29.715625	7.90604504	-0.00625332
29.7325533	7.91180979	-0.00714738
29.7479167	7.92507281	-0.00712344
29.7627617	7.92620799	-0.0064512
29.7802083	7.92054379	-0.006
29.796615	7.92052212	-0.00588
29.8140633	7.91476053	-0.00712566
29.8320317	7.91093261	-0.00959922
29.85	7.92134568	-0.01141758
29.865105	7.94235792	-0.01155498
29.88047	7.93816407	-0.01106946
29.8981783	7.93526585	-0.011418
29.9138033	7.94341896	-0.01142172
29.9296883	7.94834231	-0.01047456
29.9458333	7.94692842	-0.00870156
29.9635417	7.94143615	-0.00769176
